[Cycle  346] PC: 00000564 | opcode: 00 | inst_ID: 01495827 | Flush: 0 || WB_RegWrite: 1 | WB_Addr:  9 | WB_Data: 00000000
[Cycle  347] PC: 00000568 | opcode: 00 | inst_ID: 01485024 | Flush: 0 || WB_RegWrite: 1 | WB_Addr: 10 | WB_Data: 00000000
[Cycle  348] PC: 0000056c | opcode: 00 | inst_ID: 014a5024 | Flush: 0 || WB_RegWrite: 1 | WB_Addr: 10 | WB_Data: 00000000
[Cycle  349] PC: 00000570 | opcode: 00 | inst_ID: 016b4026 | Flush: 0 || WB_RegWrite: 1 | WB_Addr: 11 | WB_Data: ffffffff
[Cycle  350] PC: 00000574 | opcode: 00 | inst_ID: 01084826 | Flush: 0 || WB_RegWrite: 1 | WB_Addr: 10 | WB_Data: 00000000
[Cycle  351] PC: 00000578 | opcode: 00 | inst_ID: 0149482a | Flush: 0 || WB_RegWrite: 1 | WB_Addr: 10 | WB_Data: 00000000
[Cycle  352] PC: 0000057c | opcode: 00 | inst_ID: 01685027 | Flush: 0 || WB_RegWrite: 1 | WB_Addr:  8 | WB_Data: 00000000
[Cycle  353] PC: 00000580 | opcode: 00 | inst_ID: 0129482b | Flush: 0 || WB_RegWrite: 1 | WB_Addr:  9 | WB_Data: 00000000
[Cycle  354] PC: 00000584 | opcode: 00 | inst_ID: 01094024 | Flush: 0 || WB_RegWrite: 1 | WB_Addr:  9 | WB_Data: 00000000
[Cycle  355] PC: 00000588 | opcode: 00 | inst_ID: 016a4825 | Flush: 0 || WB_RegWrite: 1 | WB_Addr: 10 | WB_Data: 00000000
[Cycle  356] PC: 0000058c | opcode: 00 | inst_ID: 01284826 | Flush: 0 || WB_RegWrite: 1 | WB_Addr:  9 | WB_Data: 00000000
[Cycle  357] PC: 00000590 | opcode: 00 | inst_ID: 01695025 | Flush: 0 || WB_RegWrite: 1 | WB_Addr:  8 | WB_Data: 00000000
[Cycle  358] PC: 00000594 | opcode: 00 | inst_ID: 010a5026 | Flush: 0 || WB_RegWrite: 1 | WB_Addr:  9 | WB_Data: ffffffff
[Cycle  359] PC: 00000598 | opcode: 00 | inst_ID: 014b4823 | Flush: 0 || WB_RegWrite: 1 | WB_Addr:  9 | WB_Data: ffffffff
[Cycle  360] PC: 0000059c | opcode: 00 | inst_ID: 012b4023 | Flush: 0 || WB_RegWrite: 1 | WB_Addr: 10 | WB_Data: ffffffff
[Cycle  361] PC: 000005a0 | opcode: 00 | inst_ID: 0129482b | Flush: 0 || WB_RegWrite: 1 | WB_Addr: 10 | WB_Data: ffffffff
[Cycle  362] PC: 000005a4 | opcode: 00 | inst_ID: 01284026 | Flush: 0 || WB_RegWrite: 1 | WB_Addr:  9 | WB_Data: 00000000
[Cycle  363] PC: 000005a8 | opcode: 00 | inst_ID: 01084821 | Flush: 0 || WB_RegWrite: 1 | WB_Addr:  8 | WB_Data: 00000001
[Cycle  364] PC: 000005ac | opcode: 00 | inst_ID: 014b5826 | Flush: 0 || WB_RegWrite: 1 | WB_Addr:  9 | WB_Data: 00000000
[Cycle  365] PC: 000005b0 | opcode: 00 | inst_ID: 01494023 | Flush: 0 || WB_RegWrite: 1 | WB_Addr:  8 | WB_Data: 00000001
[Cycle  366] PC: 000005b4 | opcode: 00 | inst_ID: 01295026 | Flush: 0 || WB_RegWrite: 1 | WB_Addr:  9 | WB_Data: 00000002
[Cycle  367] PC: 000005b8 | opcode: 00 | inst_ID: 012a582a | Flush: 0 || WB_RegWrite: 1 | WB_Addr: 11 | WB_Data: 00000000
[Cycle  368] PC: 000005bc | opcode: 00 | inst_ID: 016b5824 | Flush: 0 || WB_RegWrite: 1 | WB_Addr:  8 | WB_Data: fffffffd
[Cycle  369] PC: 000005c0 | opcode: 00 | inst_ID: 01495825 | Flush: 0 || WB_RegWrite: 1 | WB_Addr: 10 | WB_Data: 00000000
[Cycle  370] PC: 000005c4 | opcode: 00 | inst_ID: 01094025 | Flush: 0 || WB_RegWrite: 1 | WB_Addr: 11 | WB_Data: 00000000
[Cycle  371] PC: 000005c8 | opcode: 00 | inst_ID: 010a4027 | Flush: 0 || WB_RegWrite: 1 | WB_Addr: 11 | WB_Data: 00000000
[Cycle  372] PC: 000005cc | opcode: 00 | inst_ID: 016a4825 | Flush: 0 || WB_RegWrite: 1 | WB_Addr: 11 | WB_Data: 00000002
[Cycle  373] PC: 000005d0 | opcode: 00 | inst_ID: 012b5023 | Flush: 0 || WB_RegWrite: 1 | WB_Addr:  8 | WB_Data: ffffffff
[Cycle  374] PC: 000005d4 | opcode: 00 | inst_ID: 01684826 | Flush: 0 || WB_RegWrite: 1 | WB_Addr:  8 | WB_Data: 00000000
[Cycle  375] PC: 000005d8 | opcode: 00 | inst_ID: 010a4826 | Flush: 0 || WB_RegWrite: 1 | WB_Addr:  9 | WB_Data: 00000002
[Cycle  376] PC: 000005dc | opcode: 00 | inst_ID: 0128502b | Flush: 0 || WB_RegWrite: 1 | WB_Addr: 10 | WB_Data: 00000000
[Cycle  377] PC: 000005e0 | opcode: 00 | inst_ID: 0168502a | Flush: 0 || WB_RegWrite: 1 | WB_Addr:  9 | WB_Data: 00000002
[Cycle  378] PC: 000005e4 | opcode: 00 | inst_ID: 012a4025 | Flush: 0 || WB_RegWrite: 1 | WB_Addr:  9 | WB_Data: 00000000
[Cycle  379] PC: 000005e8 | opcode: 00 | inst_ID: 010b5021 | Flush: 0 || WB_RegWrite: 1 | WB_Addr: 10 | WB_Data: 00000000
[Cycle  380] PC: 000005ec | opcode: 00 | inst_ID: 014b502a | Flush: 0 || WB_RegWrite: 1 | WB_Addr: 10 | WB_Data: 00000000
[Cycle  381] PC: 000005f0 | opcode: 00 | inst_ID: 01294824 | Flush: 0 || WB_RegWrite: 1 | WB_Addr:  8 | WB_Data: 00000000
[Cycle  382] PC: 000005f4 | opcode: 00 | inst_ID: 0128502a | Flush: 0 || WB_RegWrite: 1 | WB_Addr: 10 | WB_Data: 00000002
[Cycle  383] PC: 000005f8 | opcode: 00 | inst_ID: 016b4827 | Flush: 0 || WB_RegWrite: 1 | WB_Addr: 10 | WB_Data: 00000000
[Cycle  384] PC: 000005fc | opcode: 00 | inst_ID: 016a5027 | Flush: 0 || WB_RegWrite: 1 | WB_Addr:  9 | WB_Data: 00000000
[Cycle  385] PC: 00000600 | opcode: 00 | inst_ID: 01095027 | Flush: 0 || WB_RegWrite: 1 | WB_Addr: 10 | WB_Data: 00000000
[Cycle  386] PC: 00000604 | opcode: 00 | inst_ID: 01684023 | Flush: 0 || WB_RegWrite: 1 | WB_Addr:  9 | WB_Data: fffffffd
[Cycle  387] PC: 00000608 | opcode: 00 | inst_ID: 01484026 | Flush: 0 || WB_RegWrite: 1 | WB_Addr: 10 | WB_Data: fffffffd
[Cycle  388] PC: 0000060c | opcode: 00 | inst_ID: 0128502a | Flush: 0 || WB_RegWrite: 1 | WB_Addr: 10 | WB_Data: 00000002
[Cycle  389] PC: 00000610 | opcode: 00 | inst_ID: 012b4826 | Flush: 0 || WB_RegWrite: 1 | WB_Addr:  8 | WB_Data: 00000002
[Cycle  390] PC: 00000614 | opcode: 00 | inst_ID: 014b582a | Flush: 0 || WB_RegWrite: 1 | WB_Addr:  8 | WB_Data: 00000000
[Cycle  391] PC: 00000618 | opcode: 00 | inst_ID: 010b4021 | Flush: 0 || WB_RegWrite: 1 | WB_Addr: 10 | WB_Data: 00000001
[Cycle  392] PC: 0000061c | opcode: 00 | inst_ID: 0129402b | Flush: 0 || WB_RegWrite: 1 | WB_Addr:  9 | WB_Data: ffffffff
[Cycle  393] PC: 00000620 | opcode: 00 | inst_ID: 014b4025 | Flush: 0 || WB_RegWrite: 1 | WB_Addr: 11 | WB_Data: 00000001
[Cycle  394] PC: 00000624 | opcode: 00 | inst_ID: 016a4026 | Flush: 0 || WB_RegWrite: 1 | WB_Addr:  8 | WB_Data: 00000001
[Cycle  395] PC: 00000628 | opcode: 00 | inst_ID: 01685827 | Flush: 0 || WB_RegWrite: 1 | WB_Addr:  8 | WB_Data: 00000000
[Cycle  396] PC: 0000062c | opcode: 00 | inst_ID: 01694821 | Flush: 0 || WB_RegWrite: 1 | WB_Addr:  8 | WB_Data: 00000001
[Cycle  397] PC: 00000630 | opcode: 00 | inst_ID: 010b5826 | Flush: 0 || WB_RegWrite: 1 | WB_Addr:  8 | WB_Data: 00000000
[Cycle  398] PC: 00000634 | opcode: 00 | inst_ID: 010a5823 | Flush: 0 || WB_RegWrite: 1 | WB_Addr: 11 | WB_Data: fffffffe
[Cycle  399] PC: 00000638 | opcode: 00 | inst_ID: 01285021 | Flush: 0 || WB_RegWrite: 1 | WB_Addr:  9 | WB_Data: fffffffd
[Cycle  400] PC: 0000063c | opcode: 00 | inst_ID: 012a402b | Flush: 0 || WB_RegWrite: 1 | WB_Addr: 11 | WB_Data: fffffffe
[Cycle  401] PC: 00000640 | opcode: 00 | inst_ID: 016b5826 | Flush: 0 || WB_RegWrite: 1 | WB_Addr: 11 | WB_Data: ffffffff
[Cycle  402] PC: 00000644 | opcode: 00 | inst_ID: 014a402b | Flush: 0 || WB_RegWrite: 1 | WB_Addr: 10 | WB_Data: fffffffd
[Cycle  403] PC: 00000648 | opcode: 00 | inst_ID: 016a4821 | Flush: 0 || WB_RegWrite: 1 | WB_Addr:  8 | WB_Data: 00000000
[Cycle  404] PC: 0000064c | opcode: 00 | inst_ID: 014a4824 | Flush: 0 || WB_RegWrite: 1 | WB_Addr: 11 | WB_Data: 00000000
[Cycle  405] PC: 00000650 | opcode: 00 | inst_ID: 01085824 | Flush: 0 || WB_RegWrite: 1 | WB_Addr:  8 | WB_Data: 00000000
[Cycle  406] PC: 00000654 | opcode: 00 | inst_ID: 01485024 | Flush: 0 || WB_RegWrite: 1 | WB_Addr:  9 | WB_Data: fffffffd
[Cycle  407] PC: 00000658 | opcode: 00 | inst_ID: 01495821 | Flush: 0 || WB_RegWrite: 1 | WB_Addr:  9 | WB_Data: fffffffd
[Cycle  408] PC: 0000065c | opcode: 00 | inst_ID: 010a5823 | Flush: 0 || WB_RegWrite: 1 | WB_Addr: 11 | WB_Data: 00000000
[Cycle  409] PC: 00000660 | opcode: 00 | inst_ID: 010b502a | Flush: 0 || WB_RegWrite: 1 | WB_Addr: 10 | WB_Data: 00000000
[Cycle  410] PC: 00000664 | opcode: 00 | inst_ID: 01695023 | Flush: 0 || WB_RegWrite: 1 | WB_Addr: 11 | WB_Data: fffffffd
[Cycle  411] PC: 00000668 | opcode: 00 | inst_ID: 01094826 | Flush: 0 || WB_RegWrite: 1 | WB_Addr: 11 | WB_Data: 00000000
[Cycle  412] PC: 0000066c | opcode: 00 | inst_ID: 012b4024 | Flush: 0 || WB_RegWrite: 1 | WB_Addr: 10 | WB_Data: 00000000
[Cycle  413] PC: 00000670 | opcode: 00 | inst_ID: 0108482b | Flush: 0 || WB_RegWrite: 1 | WB_Addr: 10 | WB_Data: 00000003
[Cycle  414] PC: 00000674 | opcode: 00 | inst_ID: 010b4823 | Flush: 0 || WB_RegWrite: 1 | WB_Addr:  9 | WB_Data: fffffffd
[Cycle  415] PC: 00000678 | opcode: 00 | inst_ID: 012b5825 | Flush: 0 || WB_RegWrite: 1 | WB_Addr:  8 | WB_Data: 00000000
[Cycle  416] PC: 0000067c | opcode: 00 | inst_ID: 010a4027 | Flush: 0 || WB_RegWrite: 1 | WB_Addr:  9 | WB_Data: 00000000
[Cycle  417] PC: 00000680 | opcode: 00 | inst_ID: 016b502a | Flush: 0 || WB_RegWrite: 1 | WB_Addr:  9 | WB_Data: 00000000
[Cycle  418] PC: 00000684 | opcode: 00 | inst_ID: 01285024 | Flush: 0 || WB_RegWrite: 1 | WB_Addr: 11 | WB_Data: 00000000
[Cycle  419] PC: 00000688 | opcode: 00 | inst_ID: 010a5026 | Flush: 0 || WB_RegWrite: 1 | WB_Addr:  8 | WB_Data: fffffffc
[Cycle  420] PC: 0000068c | opcode: 00 | inst_ID: 01294027 | Flush: 0 || WB_RegWrite: 1 | WB_Addr: 10 | WB_Data: 00000000
[Cycle  421] PC: 00000690 | opcode: 00 | inst_ID: 01284027 | Flush: 0 || WB_RegWrite: 1 | WB_Addr: 10 | WB_Data: 00000000
[Cycle  422] PC: 00000694 | opcode: 00 | inst_ID: 01484023 | Flush: 0 || WB_RegWrite: 1 | WB_Addr: 10 | WB_Data: fffffffc
[Cycle  423] PC: 00000698 | opcode: 00 | inst_ID: 01084024 | Flush: 0 || WB_RegWrite: 1 | WB_Addr:  8 | WB_Data: ffffffff
[Cycle  424] PC: 0000069c | opcode: 00 | inst_ID: 01694024 | Flush: 0 || WB_RegWrite: 1 | WB_Addr:  8 | WB_Data: 00000000
[Cycle  425] PC: 000006a0 | opcode: 00 | inst_ID: 014a4024 | Flush: 0 || WB_RegWrite: 1 | WB_Addr:  8 | WB_Data: fffffffc
[Cycle  426] PC: 000006a4 | opcode: 00 | inst_ID: 0128502b | Flush: 0 || WB_RegWrite: 1 | WB_Addr:  8 | WB_Data: fffffffc
[Cycle  427] PC: 000006a8 | opcode: 00 | inst_ID: 016b4821 | Flush: 0 || WB_RegWrite: 1 | WB_Addr:  8 | WB_Data: 00000000
[Cycle  428] PC: 000006ac | opcode: 00 | inst_ID: 01694026 | Flush: 0 || WB_RegWrite: 1 | WB_Addr:  8 | WB_Data: fffffffc
[Cycle  429] PC: 000006b0 | opcode: 00 | inst_ID: 01284026 | Flush: 0 || WB_RegWrite: 1 | WB_Addr: 10 | WB_Data: 00000001
[Cycle  430] PC: 000006b4 | opcode: 00 | inst_ID: 010b4825 | Flush: 0 || WB_RegWrite: 1 | WB_Addr:  9 | WB_Data: 00000000
[Cycle  431] PC: 000006b8 | opcode: 00 | inst_ID: 0109502b | Flush: 0 || WB_RegWrite: 1 | WB_Addr:  8 | WB_Data: 00000000
[Cycle  432] PC: 000006bc | opcode: 00 | inst_ID: 016a5026 | Flush: 0 || WB_RegWrite: 1 | WB_Addr:  8 | WB_Data: 00000000
[Cycle  433] PC: 000006c0 | opcode: 00 | inst_ID: 01085827 | Flush: 0 || WB_RegWrite: 1 | WB_Addr:  9 | WB_Data: 00000000
[Cycle  434] PC: 000006c4 | opcode: 00 | inst_ID: 010a4027 | Flush: 0 || WB_RegWrite: 1 | WB_Addr: 10 | WB_Data: 00000000
[Cycle  435] PC: 000006c8 | opcode: 00 | inst_ID: 01695026 | Flush: 0 || WB_RegWrite: 1 | WB_Addr: 10 | WB_Data: 00000000
[Cycle  436] PC: 000006cc | opcode: 00 | inst_ID: 012a582b | Flush: 0 || WB_RegWrite: 1 | WB_Addr: 11 | WB_Data: ffffffff
[Cycle  437] PC: 000006d0 | opcode: 00 | inst_ID: 014b4825 | Flush: 0 || WB_RegWrite: 1 | WB_Addr:  8 | WB_Data: ffffffff
[Cycle  438] PC: 000006d4 | opcode: 00 | inst_ID: 012a582b | Flush: 0 || WB_RegWrite: 1 | WB_Addr: 10 | WB_Data: ffffffff
[Cycle  439] PC: 000006d8 | opcode: 00 | inst_ID: 016b4025 | Flush: 0 || WB_RegWrite: 1 | WB_Addr: 11 | WB_Data: 00000001
[Cycle  440] PC: 000006dc | opcode: 00 | inst_ID: 01684821 | Flush: 0 || WB_RegWrite: 1 | WB_Addr:  9 | WB_Data: ffffffff
[Cycle  441] PC: 000006e0 | opcode: 00 | inst_ID: 01085021 | Flush: 0 || WB_RegWrite: 1 | WB_Addr: 11 | WB_Data: 00000000
[Cycle  442] PC: 000006e4 | opcode: 00 | inst_ID: 016b4824 | Flush: 0 || WB_RegWrite: 1 | WB_Addr:  8 | WB_Data: 00000000
[Cycle  443] PC: 000006e8 | opcode: 00 | inst_ID: 01685821 | Flush: 0 || WB_RegWrite: 1 | WB_Addr:  9 | WB_Data: 00000000
[Cycle  444] PC: 000006ec | opcode: 00 | inst_ID: 010b4821 | Flush: 0 || WB_RegWrite: 1 | WB_Addr: 10 | WB_Data: 00000000
[Cycle  445] PC: 000006f0 | opcode: 00 | inst_ID: 01285824 | Flush: 0 || WB_RegWrite: 1 | WB_Addr:  9 | WB_Data: 00000000
[Cycle  446] PC: 000006f4 | opcode: 00 | inst_ID: 01494823 | Flush: 0 || WB_RegWrite: 1 | WB_Addr: 11 | WB_Data: 00000000
[Cycle  447] PC: 000006f8 | opcode: 00 | inst_ID: 016b502b | Flush: 0 || WB_RegWrite: 1 | WB_Addr:  9 | WB_Data: 00000000
[Cycle  448] PC: 000006fc | opcode: 00 | inst_ID: 0168502a | Flush: 0 || WB_RegWrite: 1 | WB_Addr: 11 | WB_Data: 00000000
[Cycle  449] PC: 00000700 | opcode: 00 | inst_ID: 01495023 | Flush: 0 || WB_RegWrite: 1 | WB_Addr:  9 | WB_Data: 00000000
[Cycle  450] PC: 00000704 | opcode: 00 | inst_ID: 01494826 | Flush: 0 || WB_RegWrite: 1 | WB_Addr: 10 | WB_Data: 00000000
[Cycle  451] PC: 00000708 | opcode: 00 | inst_ID: 010b5025 | Flush: 0 || WB_RegWrite: 1 | WB_Addr: 10 | WB_Data: 00000000
[Cycle  452] PC: 0000070c | opcode: 00 | inst_ID: 012b4026 | Flush: 0 || WB_RegWrite: 1 | WB_Addr: 10 | WB_Data: 00000000
[Cycle  453] PC: 00000710 | opcode: 00 | inst_ID: 016b4821 | Flush: 0 || WB_RegWrite: 1 | WB_Addr:  9 | WB_Data: 00000000
[Cycle  454] PC: 00000714 | opcode: 00 | inst_ID: 010b5027 | Flush: 0 || WB_RegWrite: 1 | WB_Addr: 10 | WB_Data: 00000000
[Cycle  455] PC: 00000718 | opcode: 00 | inst_ID: 012b4025 | Flush: 0 || WB_RegWrite: 1 | WB_Addr:  8 | WB_Data: 00000000
[Cycle  456] PC: 0000071c | opcode: 00 | inst_ID: 012b5825 | Flush: 0 || WB_RegWrite: 1 | WB_Addr:  9 | WB_Data: 00000000
[Cycle  457] PC: 00000720 | opcode: 00 | inst_ID: 01085827 | Flush: 0 || WB_RegWrite: 1 | WB_Addr: 10 | WB_Data: ffffffff
[Cycle  458] PC: 00000724 | opcode: 00 | inst_ID: 014b502b | Flush: 0 || WB_RegWrite: 1 | WB_Addr:  8 | WB_Data: 00000000
[Cycle  459] PC: 00000728 | opcode: 00 | inst_ID: 014b4021 | Flush: 0 || WB_RegWrite: 1 | WB_Addr: 11 | WB_Data: 00000000
[Cycle  460] PC: 0000072c | opcode: 00 | inst_ID: 016b582a | Flush: 0 || WB_RegWrite: 1 | WB_Addr: 11 | WB_Data: ffffffff
[Cycle  461] PC: 00000730 | opcode: 00 | inst_ID: 012b5826 | Flush: 0 || WB_RegWrite: 1 | WB_Addr: 10 | WB_Data: 00000000
[Cycle  462] PC: 00000734 | opcode: 00 | inst_ID: 01495026 | Flush: 0 || WB_RegWrite: 1 | WB_Addr:  8 | WB_Data: ffffffff
[Cycle  463] PC: 00000738 | opcode: 00 | inst_ID: 012b5024 | Flush: 0 || WB_RegWrite: 1 | WB_Addr: 11 | WB_Data: 00000000
[Cycle  464] PC: 0000073c | opcode: 00 | inst_ID: 014b402b | Flush: 0 || WB_RegWrite: 1 | WB_Addr: 11 | WB_Data: 00000000
[Cycle  465] PC: 00000740 | opcode: 00 | inst_ID: 014a402a | Flush: 0 || WB_RegWrite: 1 | WB_Addr: 10 | WB_Data: 00000000
[Cycle  466] PC: 00000744 | opcode: 00 | inst_ID: 010a5021 | Flush: 0 || WB_RegWrite: 1 | WB_Addr: 10 | WB_Data: 00000000
[Cycle  467] PC: 00000748 | opcode: 00 | inst_ID: 012a5021 | Flush: 0 || WB_RegWrite: 1 | WB_Addr:  8 | WB_Data: 00000000
[Cycle  468] PC: 0000074c | opcode: 00 | inst_ID: 012b5823 | Flush: 0 || WB_RegWrite: 1 | WB_Addr:  8 | WB_Data: 00000000
[Cycle  469] PC: 00000750 | opcode: 00 | inst_ID: 014b4826 | Flush: 0 || WB_RegWrite: 1 | WB_Addr: 10 | WB_Data: 00000000
[Cycle  470] PC: 00000754 | opcode: 00 | inst_ID: 01084824 | Flush: 0 || WB_RegWrite: 1 | WB_Addr: 10 | WB_Data: 00000000
[Cycle  471] PC: 00000758 | opcode: 00 | inst_ID: 014b402a | Flush: 0 || WB_RegWrite: 1 | WB_Addr: 11 | WB_Data: 00000000
[Cycle  472] PC: 0000075c | opcode: 00 | inst_ID: 01085824 | Flush: 0 || WB_RegWrite: 1 | WB_Addr:  9 | WB_Data: 00000000
[Cycle  473] PC: 00000760 | opcode: 00 | inst_ID: 01295827 | Flush: 0 || WB_RegWrite: 1 | WB_Addr:  9 | WB_Data: 00000000
[Cycle  474] PC: 00000764 | opcode: 00 | inst_ID: 01495027 | Flush: 0 || WB_RegWrite: 1 | WB_Addr:  8 | WB_Data: 00000000
[Cycle  475] PC: 00000768 | opcode: 00 | inst_ID: 01084024 | Flush: 0 || WB_RegWrite: 1 | WB_Addr: 11 | WB_Data: 00000000
[Cycle  476] PC: 0000076c | opcode: 00 | inst_ID: 010b4021 | Flush: 0 || WB_RegWrite: 1 | WB_Addr: 11 | WB_Data: ffffffff
[Cycle  477] PC: 00000770 | opcode: 00 | inst_ID: 016b5027 | Flush: 0 || WB_RegWrite: 1 | WB_Addr: 10 | WB_Data: ffffffff
[Cycle  478] PC: 00000774 | opcode: 00 | inst_ID: 014a4826 | Flush: 0 || WB_RegWrite: 1 | WB_Addr:  8 | WB_Data: 00000000
[Cycle  479] PC: 00000778 | opcode: 00 | inst_ID: 01484824 | Flush: 0 || WB_RegWrite: 1 | WB_Addr:  8 | WB_Data: ffffffff
[Cycle  480] PC: 0000077c | opcode: 00 | inst_ID: 014b5023 | Flush: 0 || WB_RegWrite: 1 | WB_Addr: 10 | WB_Data: 00000000
[Cycle  481] PC: 00000780 | opcode: 00 | inst_ID: 012a582b | Flush: 0 || WB_RegWrite: 1 | WB_Addr:  9 | WB_Data: 00000000
[Cycle  482] PC: 00000784 | opcode: 00 | inst_ID: 016b4824 | Flush: 0 || WB_RegWrite: 1 | WB_Addr:  9 | WB_Data: 00000000
[Cycle  483] PC: 00000788 | opcode: 00 | inst_ID: 01694021 | Flush: 0 || WB_RegWrite: 1 | WB_Addr: 10 | WB_Data: 00000001
[Cycle  484] PC: 0000078c | opcode: 00 | inst_ID: 014b5825 | Flush: 0 || WB_RegWrite: 1 | WB_Addr: 11 | WB_Data: 00000001
[Cycle  485] PC: 00000790 | opcode: 00 | inst_ID: 01284823 | Flush: 0 || WB_RegWrite: 1 | WB_Addr:  9 | WB_Data: 00000001
[Cycle  486] PC: 00000794 | opcode: 00 | inst_ID: 0169582b | Flush: 0 || WB_RegWrite: 1 | WB_Addr:  8 | WB_Data: 00000002
[Cycle  487] PC: 00000798 | opcode: 00 | inst_ID: 01294024 | Flush: 0 || WB_RegWrite: 1 | WB_Addr: 11 | WB_Data: 00000001
[Cycle  488] PC: 0000079c | opcode: 00 | inst_ID: 014b4027 | Flush: 0 || WB_RegWrite: 1 | WB_Addr:  9 | WB_Data: ffffffff
[Cycle  489] PC: 000007a0 | opcode: 00 | inst_ID: 012b402a | Flush: 0 || WB_RegWrite: 1 | WB_Addr: 11 | WB_Data: 00000001
[Cycle  490] PC: 000007a4 | opcode: 00 | inst_ID: 012b5825 | Flush: 0 || WB_RegWrite: 1 | WB_Addr:  8 | WB_Data: ffffffff
[Cycle  491] PC: 000007a8 | opcode: 00 | inst_ID: 0148582b | Flush: 0 || WB_RegWrite: 1 | WB_Addr:  8 | WB_Data: fffffffe
[Cycle  492] PC: 000007ac | opcode: 00 | inst_ID: 01095825 | Flush: 0 || WB_RegWrite: 1 | WB_Addr:  8 | WB_Data: 00000001
[Cycle  493] PC: 000007b0 | opcode: 00 | inst_ID: 010b4025 | Flush: 0 || WB_RegWrite: 1 | WB_Addr: 11 | WB_Data: ffffffff
[Cycle  494] PC: 000007b4 | opcode: 00 | inst_ID: 01695025 | Flush: 0 || WB_RegWrite: 1 | WB_Addr: 11 | WB_Data: 00000000
[Cycle  495] PC: 000007b8 | opcode: 00 | inst_ID: 016b402b | Flush: 0 || WB_RegWrite: 1 | WB_Addr: 11 | WB_Data: ffffffff
[Cycle  496] PC: 000007bc | opcode: 00 | inst_ID: 01084023 | Flush: 0 || WB_RegWrite: 1 | WB_Addr:  8 | WB_Data: ffffffff
[Cycle  497] PC: 000007c0 | opcode: 00 | inst_ID: 01494026 | Flush: 0 || WB_RegWrite: 1 | WB_Addr: 10 | WB_Data: ffffffff
[Cycle  498] PC: 000007c4 | opcode: 00 | inst_ID: 016b4823 | Flush: 0 || WB_RegWrite: 1 | WB_Addr:  8 | WB_Data: 00000000
[Cycle  499] PC: 000007c8 | opcode: 00 | inst_ID: 010a5027 | Flush: 0 || WB_RegWrite: 1 | WB_Addr:  8 | WB_Data: 00000000
[Cycle  500] PC: 000007cc | opcode: 00 | inst_ID: 010a4823 | Flush: 0 || WB_RegWrite: 1 | WB_Addr:  8 | WB_Data: 00000000
[Cycle  501] PC: 000007d0 | opcode: 00 | inst_ID: 010b482a | Flush: 0 || WB_RegWrite: 1 | WB_Addr:  9 | WB_Data: 00000000
[Cycle  502] PC: 000007d4 | opcode: 00 | inst_ID: 01495025 | Flush: 0 || WB_RegWrite: 1 | WB_Addr: 10 | WB_Data: 00000000
[Cycle  503] PC: 000007d8 | opcode: 00 | inst_ID: 016b5024 | Flush: 0 || WB_RegWrite: 1 | WB_Addr:  9 | WB_Data: 00000000
[Cycle  504] PC: 000007dc | opcode: 00 | inst_ID: 01485027 | Flush: 0 || WB_RegWrite: 1 | WB_Addr:  9 | WB_Data: 00000000
[Cycle  505] PC: 000007e0 | opcode: 00 | inst_ID: 016a5023 | Flush: 0 || WB_RegWrite: 1 | WB_Addr: 10 | WB_Data: 00000000
[Cycle  506] PC: 000007e4 | opcode: 00 | inst_ID: 014b4025 | Flush: 0 || WB_RegWrite: 1 | WB_Addr: 10 | WB_Data: ffffffff
[Cycle  507] PC: 000007e8 | opcode: 00 | inst_ID: 016b502b | Flush: 0 || WB_RegWrite: 1 | WB_Addr: 10 | WB_Data: 00000000
[Cycle  508] PC: 000007ec | opcode: 00 | inst_ID: 010a5025 | Flush: 0 || WB_RegWrite: 1 | WB_Addr: 10 | WB_Data: ffffffff
[Cycle  509] PC: 000007f0 | opcode: 00 | inst_ID: 014a4823 | Flush: 0 || WB_RegWrite: 1 | WB_Addr:  8 | WB_Data: ffffffff
[Cycle  510] PC: 000007f4 | opcode: 00 | inst_ID: 00000000 | Flush: 0 || WB_RegWrite: 1 | WB_Addr: 10 | WB_Data: 00000000
[Cycle  511] PC: 000007f8 | opcode: 00 | inst_ID: 00000000 | Flush: 0 || WB_RegWrite: 1 | WB_Addr: 10 | WB_Data: ffffffff
[Cycle  512] PC: 000007fc | opcode: 00 | inst_ID: 00000000 | Flush: 0 || WB_RegWrite: 1 | WB_Addr:  9 | WB_Data: 00000000
